province_state,country_region,date,confirmed,deaths,recovered,active
Noord-Brabant,Netherlands,2020-07-19,9782,1535,0,8247
Noord-Holland,Netherlands,2020-07-19,7523,814,0,6709
Overijssel,Netherlands,2020-07-19,3143,311,0,2832
Sint Maarten,Netherlands,2020-07-19,79,15,63,1
Unknown,Netherlands,2020-07-19,489,18,0,471
Utrecht,Netherlands,2020-07-19,4162,429,0,3733
Zeeland,Netherlands,2020-07-19,791,69,0,722
Zuid-Holland,Netherlands,2020-07-19,11886,1305,0,10581
Aruba,Netherlands,2020-12-30,5442,49,5132,261
"Bonaire, Sint Eustatius and Saba",Netherlands,2020-12-30,186,3,178,5
Curacao,Netherlands,2020-12-30,4230,14,2759,1457
Drenthe,Netherlands,2020-12-30,13185,136,0,13049
Flevoland,Netherlands,2020-12-30,19268,156,0,19112
Friesland,Netherlands,2020-12-30,14520,169,0,14351
Gelderland,Netherlands,2020-12-30,86967,1299,0,85668
Groningen,Netherlands,2020-12-30,14818,85,0,14733
Limburg,Netherlands,2020-12-30,46773,1013,0,45760
Noord-Brabant,Netherlands,2020-12-30,123334,2369,0,120965
Noord-Holland,Netherlands,2020-12-30,134953,1605,0,133348
Overijssel,Netherlands,2020-12-30,52989,679,0,52310
Sint Maarten,Netherlands,2020-12-30,1434,27,1320,87
Unknown,Netherlands,2020-12-30,3634,34,0,3600
Utrecht,Netherlands,2020-12-30,66152,857,0,65295
Zeeland,Netherlands,2020-12-30,10316,124,0,10192
Zuid-Holland,Netherlands,2020-12-30,200391,2798,0,197593
Aruba,Netherlands,2020-05-19,101,3,93,5
"Bonaire, Sint Eustatius and Saba",Netherlands,2020-05-19,6,0,6,0
Curacao,Netherlands,2020-05-19,16,1,14,1
Sint Maarten,Netherlands,2020-05-19,77,15,54,8
,Netherlands,2020-05-19,44249,5715,0,38534
Aruba,Netherlands,2020-12-07,4966,45,4801,120
"Bonaire, Sint Eustatius and Saba",Netherlands,2020-12-07,164,3,158,3
Curacao,Netherlands,2020-12-07,3174,8,1352,1814
Drenthe,Netherlands,2020-12-07,8376,116,0,8260
Flevoland,Netherlands,2020-12-07,12461,146,0,12315
Friesland,Netherlands,2020-12-07,9529,142,0,9387
Gelderland,Netherlands,2020-12-07,57316,1091,0,56225
Groningen,Netherlands,2020-12-07,9444,54,0,9390
Limburg,Netherlands,2020-12-07,28038,907,0,27131
Noord-Brabant,Netherlands,2020-12-07,89783,2088,0,87695
Noord-Holland,Netherlands,2020-12-07,100853,1331,0,99522
Overijssel,Netherlands,2020-12-07,34453,556,0,33897
Sint Maarten,Netherlands,2020-12-07,1155,26,1030,99
Unknown,Netherlands,2020-12-07,3077,29,0,3048
Utrecht,Netherlands,2020-12-07,47682,724,0,46958
Zeeland,Netherlands,2020-12-07,6802,104,0,6698
Zuid-Holland,Netherlands,2020-12-07,156477,2416,0,154061
Aruba,Netherlands,2021-01-10,6042,51,5456,535
"Bonaire, Sint Eustatius and Saba",Netherlands,2021-01-10,196,3,180,13
Curacao,Netherlands,2021-01-10,4458,19,3882,557
Drenthe,Netherlands,2021-01-10,15658,175,0,15483
Flevoland,Netherlands,2021-01-10,21496,165,0,21331
Friesland,Netherlands,2021-01-10,17235,194,0,17041
Gelderland,Netherlands,2021-01-10,98736,1412,0,97324
Groningen,Netherlands,2021-01-10,18679,129,0,18550
Limburg,Netherlands,2021-01-10,53481,1150,0,52331
Noord-Brabant,Netherlands,2021-01-10,136549,2489,0,134060
Noord-Holland,Netherlands,2021-01-10,147871,1792,0,146079
Overijssel,Netherlands,2021-01-10,61342,790,0,60552
Sint Maarten,Netherlands,2021-01-10,1555,27,1434,94
Unknown,Netherlands,2021-01-10,1702,12,0,1690
Utrecht,Netherlands,2021-01-10,72053,932,0,71121
Zeeland,Netherlands,2021-01-10,11986,137,0,11849
Zuid-Holland,Netherlands,2021-01-10,216059,2984,0,213075
Aruba,Netherlands,2020-04-19,97,2,49,46
"Bonaire, Sint Eustatius and Saba",Netherlands,2020-04-19,5,0,0,5
Curacao,Netherlands,2020-04-19,14,1,11,2
Sint Maarten,Netherlands,2020-04-19,67,10,12,45
,Netherlands,2020-04-19,32655,3684,250,28721
,Netherlands,2020-03-02,18,0,0,
Aruba,Netherlands,2020-10-30,4494,37,4286,171
"Bonaire, Sint Eustatius and Saba",Netherlands,2020-10-30,153,3,145,5
Curacao,Netherlands,2020-10-30,958,1,660,297
Drenthe,Netherlands,2020-10-30,4986,77,0,4909
Flevoland,Netherlands,2020-10-30,6167,108,0,6059
Friesland,Netherlands,2020-10-30,5632,86,0,5546
Gelderland,Netherlands,2020-10-30,32350,795,0,31555
Groningen,Netherlands,2020-10-30,5924,30,0,5894
Limburg,Netherlands,2020-10-30,15169,795,0,14374
Noord-Brabant,Netherlands,2020-10-30,51282,1717,0,49565
Noord-Holland,Netherlands,2020-10-30,65454,1012,0,64442
Overijssel,Netherlands,2020-10-30,18778,405,0,18373
Sint Maarten,Netherlands,2020-10-30,822,22,753,47
Unknown,Netherlands,2020-10-30,2344,24,0,2320
Utrecht,Netherlands,2020-10-30,30019,506,0,29513
Zeeland,Netherlands,2020-10-30,3364,80,0,3284
Zuid-Holland,Netherlands,2020-10-30,99905,1710,0,98195
Aruba,Netherlands,2022-06-07,37975,216,,
"Bonaire, Sint Eustatius and Saba",Netherlands,2022-06-07,10170,35,,
Curacao,Netherlands,2022-06-07,44127,277,,
Drenthe,Netherlands,2022-06-07,202871,452,,
Flevoland,Netherlands,2022-06-07,184361,332,,
Friesland,Netherlands,2022-06-07,278199,618,,
Gelderland,Netherlands,2022-06-07,986834,2805,,
Groningen,Netherlands,2022-06-07,248969,356,,
Limburg,Netherlands,2022-06-07,529430,2166,,
Noord-Brabant,Netherlands,2022-06-07,1236869,3704,,
Noord-Holland,Netherlands,2022-06-07,1328563,3378,,
Overijssel,Netherlands,2022-06-07,566627,1417,,
Sint Maarten,Netherlands,2022-06-07,10434,86,,
Unknown,Netherlands,2022-06-07,83,0,,
Utrecht,Netherlands,2022-06-07,665825,1539,,
Zeeland,Netherlands,2022-06-07,168648,390,,
Zuid-Holland,Netherlands,2022-06-07,1698034,5169,,
Aruba,Netherlands,2021-07-05,11144,107,11009,28
"Bonaire, Sint Eustatius and Saba",Netherlands,2021-07-05,1652,17,1623,12
Curacao,Netherlands,2021-07-05,12349,126,12199,24
Drenthe,Netherlands,2021-07-05,34340,353,0,33987
Flevoland,Netherlands,2021-07-05,37068,244,0,36824
Friesland,Netherlands,2021-07-05,43908,478,0,43430
Gelderland,Netherlands,2021-07-05,189277,2029,0,187248
Groningen,Netherlands,2021-07-05,39619,263,0,39356
Limburg,Netherlands,2021-07-05,115853,1654,0,114199
Noord-Brabant,Netherlands,2021-07-05,273828,3140,0,270688
Noord-Holland,Netherlands,2021-07-05,279614,2627,0,276987
Overijssel,Netherlands,2021-07-05,110690,1141,0,109549
Sint Maarten,Netherlands,2021-07-05,2627,33,2568,26
Unknown,Netherlands,2021-07-05,3862,15,0,3847
Utrecht,Netherlands,2021-07-05,129059,1280,0,127779
Zeeland,Netherlands,2021-07-05,30025,248,0,29777
Zuid-Holland,Netherlands,2021-07-05,403482,4285,0,399197
Aruba,Netherlands,2022-03-09,33732,212,,
"Bonaire, Sint Eustatius and Saba",Netherlands,2022-03-09,7633,31,,
Curacao,Netherlands,2022-03-09,39185,264,,
Drenthe,Netherlands,2022-03-09,159931,438,,
Flevoland,Netherlands,2022-03-09,158925,324,,
Friesland,Netherlands,2022-03-09,233832,597,,
Gelderland,Netherlands,2022-03-09,824090,2698,,
Groningen,Netherlands,2022-03-09,200111,342,,
Limburg,Netherlands,2022-03-09,455848,2110,,
Noord-Brabant,Netherlands,2022-03-09,1083401,3607,,
Noord-Holland,Netherlands,2022-03-09,1142360,3267,,
Overijssel,Netherlands,2022-03-09,470829,1382,,
Sint Maarten,Netherlands,2022-03-09,9599,85,,
Unknown,Netherlands,2022-03-09,84139,21,,
Utrecht,Netherlands,2022-03-09,569102,1511,,
Zeeland,Netherlands,2022-03-09,143117,371,,
Zuid-Holland,Netherlands,2022-03-09,1470546,4987,,
Aruba,Netherlands,2022-01-20,31835,187,,
"Bonaire, Sint Eustatius and Saba",Netherlands,2022-01-20,5946,27,,
Curacao,Netherlands,2022-01-20,35307,210,,
Drenthe,Netherlands,2022-01-20,74928,427,,
Flevoland,Netherlands,2022-01-20,86053,314,,
Friesland,Netherlands,2022-01-20,112669,586,,
Gelderland,Netherlands,2022-01-20,412955,2614,,
Groningen,Netherlands,2022-01-20,92810,343,,
Limburg,Netherlands,2022-01-20,254645,2079,,
Noord-Brabant,Netherlands,2022-01-20,565855,3567,,
Noord-Holland,Netherlands,2022-01-20,644724,3151,,
Overijssel,Netherlands,2022-01-20,237502,1348,,
Sint Maarten,Netherlands,2022-01-20,8897,77,,
Unknown,Netherlands,2022-01-20,19552,16,,
Utrecht,Netherlands,2022-01-20,298629,1481,,
Zeeland,Netherlands,2022-01-20,76164,360,,
Zuid-Holland,Netherlands,2022-01-20,844330,4902,,
Aruba,Netherlands,2020-10-07,4133,31,3678,424
"Bonaire, Sint Eustatius and Saba",Netherlands,2020-10-07,141,2,67,72
Curacao,Netherlands,2020-10-07,505,1,270,234
Drenthe,Netherlands,2020-10-07,1613,58,0,1555
Flevoland,Netherlands,2020-10-07,2715,101,0,2614
Friesland,Netherlands,2020-10-07,2216,70,0,2146
Gelderland,Netherlands,2020-10-07,14342,706,0,13636
Groningen,Netherlands,2020-10-07,2593,21,0,2572
Limburg,Netherlands,2020-10-07,7535,768,0,6767
Noord-Brabant,Netherlands,2020-10-07,21417,1574,0,19843
Noord-Holland,Netherlands,2020-10-07,30693,885,0,29808
Overijssel,Netherlands,2020-10-07,6615,348,0,6267
Sint Maarten,Netherlands,2020-10-07,698,22,592,84
Unknown,Netherlands,2020-10-07,1223,18,0,1205
Utrecht,Netherlands,2020-10-07,12251,456,0,11795
Zeeland,Netherlands,2020-10-07,1612,72,0,1540
Zuid-Holland,Netherlands,2020-10-07,45163,1441,0,43722
Aruba,Netherlands,2022-08-10,42478,226,,
"Bonaire, Sint Eustatius and Saba",Netherlands,2022-08-10,10999,37,,
Curacao,Netherlands,2022-08-10,45209,283,,
Drenthe,Netherlands,2022-08-10,210121,458,,
Flevoland,Netherlands,2022-08-10,190716,336,,
Friesland,Netherlands,2022-08-10,285479,619,,
Gelderland,Netherlands,2022-08-10,1021006,2857,,
Groningen,Netherlands,2022-08-10,257012,360,,
Limburg,Netherlands,2022-08-10,546131,2181,,
Noord-Brabant,Netherlands,2022-08-10,1271432,3724,,
Noord-Holland,Netherlands,2022-08-10,1376187,3425,,
Overijssel,Netherlands,2022-08-10,583413,1431,,
Sint Maarten,Netherlands,2022-08-10,10791,87,,
Unknown,Netherlands,2022-08-10,0,0,,
Utrecht,Netherlands,2022-08-10,688063,1546,,
Zeeland,Netherlands,2022-08-10,174772,395,,
Zuid-Holland,Netherlands,2022-08-10,1754476,5204,,
Aruba,Netherlands,2021-04-30,10638,99,10368,171
"Bonaire, Sint Eustatius and Saba",Netherlands,2021-04-30,1558,15,1465,78
Curacao,Netherlands,2021-04-30,12195,109,11612,474
Drenthe,Netherlands,2021-04-30,30686,342,0,30344
Flevoland,Netherlands,2021-04-30,33470,233,0,33237
Friesland,Netherlands,2021-04-30,38998,463,0,38535
Gelderland,Netherlands,2021-04-30,166624,1970,0,164654
Groningen,Netherlands,2021-04-30,35321,252,0,35069
Limburg,Netherlands,2021-04-30,101059,1582,0,99477
Noord-Brabant,Netherlands,2021-04-30,239635,3071,0,236564
Noord-Holland,Netherlands,2021-04-30,252195,2509,0,249686
Overijssel,Netherlands,2021-04-30,97252,1108,0,96144
Sint Maarten,Netherlands,2021-04-30,2230,27,2187,16
Unknown,Netherlands,2021-04-30,3551,14,0,3537
Utrecht,Netherlands,2021-04-30,115177,1241,0,113936
Zeeland,Netherlands,2021-04-30,25845,233,0,25612
Zuid-Holland,Netherlands,2021-04-30,356539,4130,0,352409
Aruba,Netherlands,2020-04-14,92,0,32,60
"Bonaire, Sint Eustatius and Saba",Netherlands,2020-04-14,3,0,0,3
Curacao,Netherlands,2020-04-14,14,1,10,3
Sint Maarten,Netherlands,2020-04-14,52,9,5,38
,Netherlands,2020-04-14,27419,2945,250,24224
Aruba,Netherlands,2020-06-14,101,3,98,0
"Bonaire, Sint Eustatius and Saba",Netherlands,2020-06-14,7,0,7,0
Curacao,Netherlands,2020-06-14,22,1,15,6
Sint Maarten,Netherlands,2020-06-14,77,15,61,1
,Netherlands,2020-06-14,48783,6059,0,42724
Aruba,Netherlands,2021-11-30,16354,174,,
"Bonaire, Sint Eustatius and Saba",Netherlands,2021-11-30,2938,22,,
Curacao,Netherlands,2021-11-30,17401,178,,
Drenthe,Netherlands,2021-11-30,52453,390,,
Flevoland,Netherlands,2021-11-30,60228,277,,
Friesland,Netherlands,2021-11-30,78586,517,,
Gelderland,Netherlands,2021-11-30,303514,2337,,
Groningen,Netherlands,2021-11-30,63638,297,,
Limburg,Netherlands,2021-11-30,192770,1883,,
Noord-Brabant,Netherlands,2021-11-30,405387,3342,,
Noord-Holland,Netherlands,2021-11-30,435808,2868,,
Overijssel,Netherlands,2021-11-30,172924,1251,,
Sint Maarten,Netherlands,2021-11-30,4588,75,,
Unknown,Netherlands,2021-11-30,10955,15,,
Utrecht,Netherlands,2021-11-30,206680,1358,,
Zeeland,Netherlands,2021-11-30,51591,273,,
Zuid-Holland,Netherlands,2021-11-30,608642,4606,,
Aruba,Netherlands,2021-09-17,15202,157,,
"Bonaire, Sint Eustatius and Saba",Netherlands,2021-09-17,1962,17,,
Curacao,Netherlands,2021-09-17,15975,155,,
Drenthe,Netherlands,2021-09-17,39197,356,,
Flevoland,Netherlands,2021-09-17,43991,251,,
Friesland,Netherlands,2021-09-17,52944,488,,
Gelderland,Netherlands,2021-09-17,218403,2084,,
Groningen,Netherlands,2021-09-17,50407,268,,
Limburg,Netherlands,2021-09-17,130459,1689,,
Noord-Brabant,Netherlands,2021-09-17,311470,3167,,
Noord-Holland,Netherlands,2021-09-17,341790,2719,,
Overijssel,Netherlands,2021-09-17,128373,1158,,
Sint Maarten,Netherlands,2021-09-17,4070,59,,
Unknown,Netherlands,2021-09-17,6137,15,,
Utrecht,Netherlands,2021-09-17,152743,1302,,
Zeeland,Netherlands,2021-09-17,33904,254,,
Zuid-Holland,Netherlands,2021-09-17,471434,4356,,
Aruba,Netherlands,2021-05-17,10857,105,10672,80
"Bonaire, Sint Eustatius and Saba",Netherlands,2021-05-17,1599,17,1564,18
Curacao,Netherlands,2021-05-17,12256,120,12069,67
Drenthe,Netherlands,2021-05-17,32607,351,0,32256
Flevoland,Netherlands,2021-05-17,35515,240,0,35275
Friesland,Netherlands,2021-05-17,41706,472,0,41234
Gelderland,Netherlands,2021-05-17,178756,2001,0,176755
Groningen,Netherlands,2021-05-17,37369,259,0,37110
Limburg,Netherlands,2021-05-17,109742,1617,0,108125
Noord-Brabant,Netherlands,2021-05-17,258714,3106,0,255608
Noord-Holland,Netherlands,2021-05-17,266761,2568,0,264193
Overijssel,Netherlands,2021-05-17,104179,1121,0,103058
Sint Maarten,Netherlands,2021-05-17,2292,27,2229,36
Unknown,Netherlands,2021-05-17,3819,14,0,3805
Utrecht,Netherlands,2021-05-17,122525,1264,0,121261
Zeeland,Netherlands,2021-05-17,28268,240,0,28028
Zuid-Holland,Netherlands,2021-05-17,381032,4203,0,376829
Aruba,Netherlands,2021-12-25,17500,181,,
"Bonaire, Sint Eustatius and Saba",Netherlands,2021-12-25,3272,23,,
Curacao,Netherlands,2021-12-25,18884,186,,
Drenthe,Netherlands,2021-12-25,61721,413,,
Flevoland,Netherlands,2021-12-25,70608,302,,
Friesland,Netherlands,2021-12-25,95063,573,,
Gelderland,Netherlands,2021-12-25,349269,2557,,
Groningen,Netherlands,2021-12-25,73621,328,,
Limburg,Netherlands,2021-12-25,225688,2029,,
Noord-Brabant,Netherlands,2021-12-25,468519,3518,,
Noord-Holland,Netherlands,2021-12-25,501143,3070,,
Overijssel,Netherlands,2021-12-25,197135,1325,,
Sint Maarten,Netherlands,2021-12-25,4774,75,,
Unknown,Netherlands,2021-12-25,14354,19,,
Utrecht,Netherlands,2021-12-25,239772,1447,,
Zeeland,Netherlands,2021-12-25,62595,296,,
Zuid-Holland,Netherlands,2021-12-25,693636,4828,,
Aruba,Netherlands,2021-10-11,15645,170,,
"Bonaire, Sint Eustatius and Saba",Netherlands,2021-10-11,2257,19,,
Curacao,Netherlands,2021-10-11,16804,168,,
Drenthe,Netherlands,2021-10-11,40060,359,,
Flevoland,Netherlands,2021-10-11,45192,252,,
Friesland,Netherlands,2021-10-11,54853,488,,
Gelderland,Netherlands,2021-10-11,224122,2105,,
Groningen,Netherlands,2021-10-11,51506,268,,
Limburg,Netherlands,2021-10-11,134119,1704,,
Noord-Brabant,Netherlands,2021-10-11,316298,3177,,
Noord-Holland,Netherlands,2021-10-11,347473,2733,,
Overijssel,Netherlands,2021-10-11,131349,1166,,
Sint Maarten,Netherlands,2021-10-11,4403,69,,
Unknown,Netherlands,2021-10-11,6489,15,,
Utrecht,Netherlands,2021-10-11,157099,1305,,
Zeeland,Netherlands,2021-10-11,34786,258,,
Zuid-Holland,Netherlands,2021-10-11,483056,4379,,
Aruba,Netherlands,2020-07-31,121,3,105,13
"Bonaire, Sint Eustatius and Saba",Netherlands,2020-07-31,11,0,7,4
Curacao,Netherlands,2020-07-31,29,1,24,4
Drenthe,Netherlands,2020-07-31,551,41,0,510
Flevoland,Netherlands,2020-07-31,1007,93,0,914
Friesland,Netherlands,2020-07-31,652,69,0,583
Gelderland,Netherlands,2020-07-31,6620,684,0,5936
Groningen,Netherlands,2020-07-31,385,17,0,368
Limburg,Netherlands,2020-07-31,4923,754,0,4169
Noord-Brabant,Netherlands,2020-07-31,10088,1536,0,8552
Noord-Holland,Netherlands,2020-07-31,8098,815,0,7283
Overijssel,Netherlands,2020-07-31,3177,311,0,2866
Sint Maarten,Netherlands,2020-07-31,128,15,64,49
Unknown,Netherlands,2020-07-31,511,18,0,493
Utrecht,Netherlands,2020-07-31,4366,430,0,3936
Zeeland,Netherlands,2020-07-31,863,69,0,794
Zuid-Holland,Netherlands,2020-07-31,13060,1310,0,11750
Aruba,Netherlands,2022-08-04,42286,226,,
"Bonaire, Sint Eustatius and Saba",Netherlands,2022-08-04,10897,37,,
Curacao,Netherlands,2022-08-04,45127,282,,
Drenthe,Netherlands,2022-08-04,209850,458,,
Flevoland,Netherlands,2022-08-04,190429,336,,
Friesland,Netherlands,2022-08-04,285145,619,,
Gelderland,Netherlands,2022-08-04,1019410,2848,,
Groningen,Netherlands,2022-08-04,256704,359,,
Limburg,Netherlands,2022-08-04,545258,2179,,
Noord-Brabant,Netherlands,2022-08-04,1269711,3723,,
Noord-Holland,Netherlands,2022-08-04,1374308,3421,,
Overijssel,Netherlands,2022-08-04,582800,1427,,
Sint Maarten,Netherlands,2022-08-04,10765,87,,
Unknown,Netherlands,2022-08-04,0,0,,
Utrecht,Netherlands,2022-08-04,687093,1546,,
Zeeland,Netherlands,2022-08-04,174465,392,,
Zuid-Holland,Netherlands,2022-08-04,1752008,5202,,
Aruba,Netherlands,2021-05-06,10721,100,10482,139
"Bonaire, Sint Eustatius and Saba",Netherlands,2021-05-06,1573,16,1540,17
Curacao,Netherlands,2021-05-06,12222,113,11907,202
Drenthe,Netherlands,2021-05-06,31492,346,0,31146
Flevoland,Netherlands,2021-05-06,34231,235,0,33996
Friesland,Netherlands,2021-05-06,40023,467,0,39556
Gelderland,Netherlands,2021-05-06,171484,1981,0,169503
Groningen,Netherlands,2021-05-06,36131,254,0,35877
Limburg,Netherlands,2021-05-06,104633,1597,0,103036
Noord-Brabant,Netherlands,2021-05-06,247276,3085,0,244191
Noord-Holland,Netherlands,2021-05-06,258335,2526,0,255809
Overijssel,Netherlands,2021-05-06,99861,1113,0,98748
Sint Maarten,Netherlands,2021-05-06,2247,27,2197,23
Unknown,Netherlands,2021-05-06,3721,14,0,3707
Utrecht,Netherlands,2021-05-06,118075,1254,0,116821
Zeeland,Netherlands,2021-05-06,26735,235,0,26500
Zuid-Holland,Netherlands,2021-05-06,366592,4162,0,362430
Aruba,Netherlands,2021-01-15,6350,52,5757,541
"Bonaire, Sint Eustatius and Saba",Netherlands,2021-01-15,196,3,180,13
Curacao,Netherlands,2021-01-15,4505,19,4253,233
Drenthe,Netherlands,2021-01-15,16564,208,0,16356
Flevoland,Netherlands,2021-01-15,22195,177,0,22018
Friesland,Netherlands,2021-01-15,18269,209,0,18060
Gelderland,Netherlands,2021-01-15,102580,1482,0,101098
Groningen,Netherlands,2021-01-15,19638,134,0,19504
Limburg,Netherlands,2021-01-15,56253,1188,0,55065
Noord-Brabant,Netherlands,2021-01-15,140607,2539,0,138068
Noord-Holland,Netherlands,2021-01-15,152280,1861,0,150419
Overijssel,Netherlands,2021-01-15,63735,842,0,62893
Sint Maarten,Netherlands,2021-01-15,1641,27,1491,123
Unknown,Netherlands,2021-01-15,1654,10,0,1644
Utrecht,Netherlands,2021-01-15,73966,965,0,73001
Zeeland,Netherlands,2021-01-15,12610,143,0,12467
Zuid-Holland,Netherlands,2021-01-15,221345,3110,0,218235
Aruba,Netherlands,2022-04-12,34189,212,,
"Bonaire, Sint Eustatius and Saba",Netherlands,2022-04-12,9341,34,,
Curacao,Netherlands,2022-04-12,41153,270,,
Drenthe,Netherlands,2022-04-12,200478,447,,
Flevoland,Netherlands,2022-04-12,181850,331,,
Friesland,Netherlands,2022-04-12,275593,614,,
Gelderland,Netherlands,2022-04-12,976708,2779,,
Groningen,Netherlands,2022-04-12,245885,349,,
Limburg,Netherlands,2022-04-12,525607,2152,,
Noord-Brabant,Netherlands,2022-04-12,1228201,3683,,
Noord-Holland,Netherlands,2022-04-12,1307276,3339,,
Overijssel,Netherlands,2022-04-12,560914,1404,,
Sint Maarten,Netherlands,2022-04-12,9888,86,,
Unknown,Netherlands,2022-04-12,84139,21,,
Utrecht,Netherlands,2022-04-12,657127,1527,,
Zeeland,Netherlands,2022-04-12,166645,385,,
Zuid-Holland,Netherlands,2022-04-12,1675513,5106,,
Aruba,Netherlands,2022-03-30,33966,212,,
"Bonaire, Sint Eustatius and Saba",Netherlands,2022-03-30,8515,31,,
Curacao,Netherlands,2022-03-30,40346,267,,
Drenthe,Netherlands,2022-03-30,194712,442,,
Flevoland,Netherlands,2022-03-30,178151,330,,
Friesland,Netherlands,2022-03-30,269842,612,,
Gelderland,Netherlands,2022-03-30,953514,2750,,
Groningen,Netherlands,2022-03-30,238890,347,,
Limburg,Netherlands,2022-03-30,517966,2143,,
Noord-Brabant,Netherlands,2022-03-30,1210407,3657,,
Noord-Holland,Netherlands,2022-03-30,1279657,3312,,
Overijssel,Netherlands,2022-03-30,547348,1393,,
Sint Maarten,Netherlands,2022-03-30,9715,86,,
Unknown,Netherlands,2022-03-30,84139,21,,
Utrecht,Netherlands,2022-03-30,642169,1520,,
Zeeland,Netherlands,2022-03-30,162775,380,,
Zuid-Holland,Netherlands,2022-03-30,1638391,5075,,
Aruba,Netherlands,2020-09-25,3799,25,2753,1021
"Bonaire, Sint Eustatius and Saba",Netherlands,2020-09-25,85,1,21,63
Curacao,Netherlands,2020-09-25,329,1,124,204
Drenthe,Netherlands,2020-09-25,951,42,0,909
Flevoland,Netherlands,2020-09-25,2004,99,0,1905
Friesland,Netherlands,2020-09-25,1232,69,0,1163
Gelderland,Netherlands,2020-09-25,10422,694,0,9728
Groningen,Netherlands,2020-09-25,1454,19,0,1435
Limburg,Netherlands,2020-09-25,6292,761,0,5531
Noord-Brabant,Netherlands,2020-09-25,15898,1556,0,14342
Noord-Holland,Netherlands,2020-09-25,21382,850,0,20532
Overijssel,Netherlands,2020-09-25,4527,321,0,4206
Sint Maarten,Netherlands,2020-09-25,627,22,532,73
Unknown,Netherlands,2020-09-25,903,18,0,885
Utrecht,Netherlands,2020-09-25,8386,442,0,7944
Zeeland,Netherlands,2020-09-25,1311,72,0,1239
Zuid-Holland,Netherlands,2020-09-25,31156,1385,0,29771
,Netherlands,2020-03-13,804,10,0,
Aruba,Netherlands,2021-07-22,11293,109,11054,130
"Bonaire, Sint Eustatius and Saba",Netherlands,2021-07-22,1690,17,1647,26
Curacao,Netherlands,2021-07-22,13038,126,12302,610
Drenthe,Netherlands,2021-07-22,36234,353,0,35881
Flevoland,Netherlands,2021-07-22,39054,244,0,38810
Friesland,Netherlands,2021-07-22,46997,480,0,46517
